Time,Ox Man Raw,Ox Man (psi),Fuel Man Raw,Fuel Man (psi),CC Raw,CC (psi),Ox Tank Raw,Ox Tank (psi),Press Tank Raw,Press Tank (psi),Thrust Raw,Thrust (lbf),dP Fuel,dP Ox
1932115,0.974063,-1.41894439,1.005377,2.472227,0.986136,1.31013128,1.011856,2.46233584,1.002667,5.375791,0.278284,25.514781,1.16209572,-2.72907567
1932176,0.975339,-1.10955267,1.004626,2.287622,0.987533,1.65271759,1.010162,2.03478718,1.002682,5.395104,0.279675,25.652929,0.63490441,-2.76227026
1932246,0.974814,-1.23684942,1.003918,2.113523,0.9867,1.448441,1.012408,2.60165512,1.002524,5.194248,0.278296,25.515993,0.665082,-2.68529042
1932309,0.975714,-1.01862642,1.006155,2.663586,0.988293,1.83909239,1.011551,2.38535689,1.003369,6.264191,0.278442,25.530535,0.82449361,-2.85771881
1932381,0.972565,-1.78216445,1.005517,2.506747,0.987335,1.60416205,1.012082,2.51937598,1.003064,5.87793,0.278296,25.515993,0.90258495,-3.3863265
1932440,0.976282,-0.88090346,1.003973,2.127031,0.987823,1.72383429,1.01033,2.0771887,1.004318,7.465463,0.278308,25.517205,0.40319671,-2.60473775
1932509,0.978485,-0.34674205,1.004642,2.291375,0.986316,1.35427268,1.014368,3.09633952,1.004581,7.797647,0.27832,25.518417,0.93710232,-1.70101473
1932531,0.977209,-0.65613377,1.0052,2.428703,0.98652,1.4042996,1.012683,2.67106237,1.004224,7.345722,0.278308,25.517205,1.0244034,-2.06043337
1932565,0.974261,-1.37093533,1.004791,2.328145,0.987146,1.55781358,1.011554,2.38611406,1.002377,5.008843,0.278296,25.515993,0.77033142,-2.92874891
1932599,0.974188,-1.38863564,1.003454,1.999458,0.985525,1.16029575,1.009927,1.97547553,1.004169,7.276195,0.27832,25.518417,0.83916225,-2.54893139
1932646,0.977759,-0.52277527,1.005316,2.457219,0.985654,1.19193042,1.012372,2.59256908,1.002066,4.614857,0.278308,25.517205,1.26528858,-1.71470569
1932670,0.977679,-0.54217287,1.007443,2.980267,0.985516,1.15808868,1.012323,2.58020197,1.003406,6.310543,0.279797,25.665047,1.82217832,-1.70026155
1932694,0.976178,-0.90612034,1.007223,2.926236,0.985394,1.12817062,1.013757,2.94212923,1.002454,5.105408,0.273694,25.059138,1.79806538,-2.03429096
1932733,0.975973,-0.95582669,1.00433,2.214831,0.987842,1.72849366,1.010422,2.10040858,1.004993,8.319099,0.277026,25.389964,0.48633734,-2.68432035
1932763,0.973444,-1.56903332,1.003979,2.128532,0.985815,1.23141245,1.011468,2.36440852,1.002923,5.70025,0.278272,25.51357,0.89711955,-2.80044577
1932798,0.977481,-0.59018193,1.003949,2.121028,0.987588,1.66620524,1.011182,2.29222498,1.004742,8.002366,0.278308,25.517205,0.45482276,-2.25638717
1932833,0.972043,-1.90873379,1.003894,2.10752,0.986505,1.40062115,1.010745,2.18193055,1.003107,5.932007,0.275378,25.226369,0.70689885,-3.30935494
1932879,0.975549,-1.05863397,1.004718,2.310135,0.984741,0.96803543,1.010669,2.16274891,1.003009,5.808403,0.276624,25.349974,1.34209957,-2.0266694
1932914,0.975067,-1.17550451,1.004639,2.290624,0.985107,1.05778961,1.013183,2.79725737,1.003277,6.148313,0.27832,25.518417,1.23283439,-2.23329412
1932939,0.972308,-1.84447924,1.004309,2.209578,0.987277,1.58993871,1.012488,2.62184632,1.003088,5.908831,0.277026,25.389964,0.61963929,-3.43441795
1932983,0.974121,-1.40488113,1.003418,1.990453,0.985107,1.05778961,1.014404,3.10542556,1.000976,3.235905,0.273438,25.03369,0.93266339,-2.46267074
1932994,0.973096,-1.65341288,1.006381,2.719118,0.987964,1.75841172,1.00986,1.9585654,1.004199,7.314821,0.275317,25.22031,0.96070628,-3.4118246
1933039,0.972354,-1.83332562,1.004639,2.290624,0.986807,1.47468061,1.010187,2.04109693,1.004544,7.751296,0.27832,25.518417,0.81594339,-3.30800623
1933071,0.970981,-2.16623693,1.005719,2.556275,0.988821,1.96857383,1.010004,1.99490956,1.004117,7.210531,0.278284,25.514781,0.58770117,-4.13481076
1933104,0.972851,-1.71281803,1.004782,2.325894,0.985705,1.20443715,1.012158,2.53855762,1.002664,5.371928,0.278272,25.51357,1.12145685,-2.91725518
1933147,0.974771,-1.24727563,1.004062,2.148793,0.987494,1.64315362,1.012048,2.51079472,1.00336,6.252603,0.278308,25.517205,0.50563938,-2.89042925
1933169,0.976007,-0.94758271,1.004343,2.217833,0.986005,1.27800615,1.011432,2.35532248,1.003723,6.712254,0.278247,25.511146,0.93982685,-2.22558886
1933205,0.975809,-0.99559177,1.006137,2.659084,0.985107,1.05778961,1.012707,2.67711973,1.003696,6.67749,0.278308,25.517205,1.60129439,-2.05338138
1933231,0.977814,-0.50943942,1.00451,2.259106,0.985998,1.27628954,1.013422,2.85757858,1.002765,5.499395,0.27832,25.518417,0.98281646,-1.78572896
1933277,0.975342,-1.10882526,1.004639,2.290624,0.988769,1.95582187,1.009521,1.87300519,1.000976,3.235905,0.27832,25.518417,0.33480213,-3.06464713
1933290,0.975037,-1.18277861,1.005014,2.382927,0.988461,1.88029103,1.010275,2.06330725,1.001358,3.718732,0.274341,25.123365,0.50263597,-3.06306964
1933332,0.975394,-1.09621682,1.004907,2.356662,0.987268,1.58773164,1.009576,1.88688664,1.004111,7.202805,0.27832,25.518417,0.76893036,-2.68394846
1933361,0.972488,-1.80083464,1.004648,2.292875,0.988171,1.80917433,1.010409,2.09712751,1.0022,4.784812,0.27832,25.518417,0.48370067,-3.61000897
1933386,0.975726,-1.01571678,1.005548,2.514251,0.986334,1.35868682,1.012872,2.71876408,1.002402,5.039744,0.278308,25.517205,1.15556418,-2.3744036
1933411,0.972818,-1.72081954,1.004373,2.225337,0.985757,1.21718911,1.011066,2.26294774,1.00173,4.18997,0.277039,25.391176,1.00814789,-2.93800865
1933445,0.975061,-1.17695933,1.006229,2.681597,0.985681,1.19855163,1.012054,2.51230906,1.001581,4.000702,0.27605,25.293019,1.48304537,-2.37551096
1933469,0.977649,-0.54944697,1.005838,2.585542,0.985843,1.23827889,1.013812,2.95601068,1.001514,3.915725,0.278223,25.508722,1.34726311,-1.78772586
1933508,0.97399,-1.4366447,1.004672,2.298879,0.986136,1.31013128,1.013342,2.83738738,1.005472,8.925529,0.279639,25.649293,0.98874772,-2.74677598
1933548,0.974191,-1.38790823,1.00585,2.588544,0.985693,1.20149439,1.011331,2.32983109,1.002261,4.862064,0.276025,25.290595,1.38704961,-2.58940262
1933573,0.97688,-0.7359064,1.006125,2.656082,0.985794,1.22626262,1.012018,2.50322302,1.000421,2.53291,0.27832,25.518417,1.42981938,-1.96216902
1933610,0.970575,-2.26467975,1.005298,2.452716,0.987829,1.72530567,1.009558,1.88234362,1.0022,4.784812,0.276953,25.382693,0.72741033,-3.98998542
1933655,0.977341,-0.62412773,1.007513,2.997527,0.984741,0.96803543,1.013626,2.90906614,1.003049,5.858617,0.278308,25.517205,2.02949157,-1.59216316
1933686,0.977261,-0.64352533,1.007059,2.885713,0.985968,1.26893264,1.012689,2.67257671,1.003818,6.831995,0.278272,25.51357,1.61678036,-1.91245797
1933712,0.976153,-0.91218209,1.006164,2.665838,0.985886,1.24882378,1.012286,2.57086354,1.002203,4.788674,0.278272,25.51357,1.41701422,-2.16100587
1933739,0.973157,-1.63862221,1.004642,2.291375,0.985281,1.10045963,1.011801,2.44845439,1.004343,7.496364,0.278308,25.517205,1.19091537,-2.73908184
1933764,0.97496,-1.2014488,1.006103,2.650829,0.985229,1.08770767,1.011365,2.33841235,1.002145,4.715285,0.278284,25.514781,1.56312133,-2.28915647
1933799,0.97167,-1.9991751,1.006113,2.65308,0.988135,1.80034605,1.012656,2.66424784,1.002222,4.81185,0.278284,25.514781,0.85273395,-3.79952115
1933836,0.979394,-0.12633682,1.004642,2.291375,0.987167,1.56296341,1.012796,2.69958244,1.001779,4.251772,0.275159,25.204556,0.72841159,-1.68930023
1933861,0.974228,-1.37893684,1.00499,2.376923,0.985522,1.15956006,1.011786,2.44466854,1.003397,6.298955,0.277014,25.388753,1.21736294,-2.5384969
1933884,0.974377,-1.34280881,1.004651,2.293626,0.98529,1.1026667,1.011313,2.32528807,1.004166,7.272332,0.281287,25.812888,1.1909593,-2.44547551
1933907,0.972211,-1.86799883,1.007477,2.988521,0.986783,1.46879509,1.011307,2.32377373,1.001611,4.039328,0.274719,25.160931,1.51972591,-3.33679392
1933957,0.973651,-1.51884203,1.004831,2.337901,0.98717,1.5636991,1.011267,2.31367813,1.003744,6.739292,0.27832,25.518417,0.7742019,-3.08254113
1933981,0.97431,-1.3590543,1.004544,2.267361,0.987387,1.61691401,1.010281,2.06482159,1.003271,6.140588,0.273499,25.039749,0.65044699,-2.97596831
1934016,0.978271,-0.39863063,1.005121,2.409192,0.984564,0.92462972,1.011941,2.48378899,1.001575,3.992977,0.276086,25.296654,1.48456228,-1.32326035
1934052,0.978113,-0.43694089,1.003802,2.085007,0.986142,1.31160266,1.012152,2.53704328,1.003415,6.32213,0.278284,25.514781,0.77340434,-1.74854355
1934082,0.976929,-0.72402537,1.005459,2.492489,0.987518,1.64903914,1.011154,2.28515806,1.003372,6.268054,0.276782,25.365728,0.84344986,-2.37306451
1934122,0.975851,-0.98540803,1.006222,2.680096,0.985443,1.14018689,1.010763,2.18647357,1.002069,4.61872,0.274561,25.145177,1.53990911,-2.12559492
1934157,0.975851,-0.98540803,1.004648,2.292875,0.987579,1.66399817,1.011905,2.47470295,1.002826,5.576647,0.278284,25.514781,0.62887683,-2.6494062
1934182,0.972699,-1.74967347,1.007751,3.05606,0.985654,1.19193042,1.013452,2.86515028,1.002096,4.653483,0.27832,25.518417,1.86412958,-2.94160389
1934219,0.973267,-1.61195051,1.005469,2.49474,0.986313,1.35353699,1.011227,2.30358253,1.001797,4.274947,0.273462,25.036114,1.14120301,-2.9654875
1934254,0.975171,-1.15028763,1.005563,2.518004,0.987396,1.61912108,1.010895,2.21978905,1.003723,6.712254,0.27832,25.518417,0.89888292,-2.76940871
1934292,0.974896,-1.21696688,1.00506,2.394183,0.985113,1.05926099,1.01196,2.4885844,1.003818,6.831995,0.276697,25.357245,1.33492201,-2.27622787
1934316,0.97702,-0.7019606,1.005383,2.473728,0.986539,1.40895897,1.012463,2.61553657,1.004623,7.851724,0.278272,25.51357,1.06476903,-2.11091957
1934339,0.976691,-0.78173323,1.004465,2.24785,0.985116,1.05999668,1.013052,2.76419428,1.002511,5.178798,0.278296,25.515993,1.18785332,-1.84172991
1934376,0.976614,-0.80040342,1.005286,2.449715,0.985751,1.21571773,1.010675,2.16426325,1.003418,6.325993,0.280859,25.770475,1.23399727,-2.01612115
1934407,0.976047,-0.93788391,1.004901,2.355161,0.985867,1.24416441,1.014126,3.03526114,1.00437,7.531127,0.278308,25.517205,1.11099659,-2.18204832
1934432,0.977048,-0.69517144,1.006158,2.664337,0.986587,1.42073001,1.015127,3.28790353,1.002377,5.008843,0.278284,25.514781,1.24360699,-2.11590145
1934473,0.974692,-1.26643076,1.005566,2.518754,0.986511,1.40209253,1.011029,2.25360931,1.002386,5.020431,0.27832,25.518417,1.11666147,-2.66852329
1934490,0.97341,-1.5772773,1.004623,2.286872,0.987872,1.73585056,1.010773,2.18899747,1.004184,7.295508,0.278345,25.520841,0.55102144,-3.31312786
1934516,0.974298,-1.36196394,1.004941,2.364916,0.984549,0.92095127,1.011566,2.38914274,1.002219,4.807987,0.273511,25.040961,1.44396473,-2.28291521
1934563,0.974719,-1.25988407,1.005261,2.443711,0.984506,0.91040638,1.011969,2.49085591,1.004065,7.144866,0.278296,25.515993,1.53330462,-2.17029045
1934596,0.978088,-0.44300264,1.007077,2.890215,0.985123,1.06171329,1.013504,2.87827456,1.003418,6.325993,0.27832,25.518417,1.82850171,-1.50471593
1934627,0.975506,-1.06906018,1.007584,3.014786,0.985986,1.27334678,1.014175,3.04762825,1.002536,5.209699,0.273523,25.042173,1.74143922,-2.34240696
1934666,0.974411,-1.33456483,1.005554,2.515752,0.986374,1.36849602,1.011859,2.46309301,1.004022,7.09079,0.275586,25.24697,1.14725598,-2.70306085
1934706,0.974466,-1.32122898,1.00516,2.418947,0.984408,0.88637384,1.010742,2.18117338,1.002374,5.004981,0.275525,25.240911,1.53257316,-2.20760282
1934733,0.976416,-0.84841248,1.005789,2.573535,0.984347,0.87141481,1.011963,2.48934157,1.00144,3.823022,0.273486,25.038538,1.70212019,-1.71982729
1934756,0.975699,-1.02226347,1.005856,2.590045,0.987131,1.55413513,1.012381,2.59484059,1.003427,6.337581,0.275085,25.197286,1.03590987,-2.5763986
1934781,0.976724,-0.77373172,1.00412,2.163051,0.985098,1.05558254,1.01217,2.5415863,1.003662,6.635002,0.277112,25.398447,1.10746846,-1.82931426
1934819,0.975821,-0.99268213,1.00466,2.295877,0.985123,1.06171329,1.011255,2.31064945,1.002728,5.453043,0.273474,25.037326,1.23416371,-2.05439542
1934843,0.972501,-1.79768253,1.006125,2.656082,0.988068,1.78391564,1.011169,2.28894391,1.003439,6.353031,0.277014,25.388753,0.87216636,-3.58159817
1934880,0.970477,-2.28844181,1.005679,2.54652,0.987204,1.57203692,1.010058,2.00853862,1.002927,5.704113,0.276257,25.31362,0.97448308,-3.86047873
1934904,0.972266,-1.85466298,1.004761,2.320641,0.985895,1.25103085,1.010666,2.16199174,1.002988,5.781365,0.274377,25.127,1.06961015,-3.10569383
1934939,0.975088,-1.17041264,1.005191,2.426451,0.987918,1.74713114,1.011444,2.35835116,1.005011,8.342275,0.276184,25.306349,0.67931986,-2.91754378
1934965,0.973306,-1.60249418,1.004687,2.302631,0.988388,1.86238924,1.009762,1.93383118,1.004208,7.326409,0.278552,25.541441,0.44024176,-3.46488342
1934999,0.972815,-1.72154695,1.004941,2.364916,0.985815,1.23141245,1.010995,2.24502805,1.001654,4.093405,0.274426,25.131847,1.13350355,-2.9529594
1935035,0.975693,-1.02371829,1.005328,2.460221,0.985126,1.06244898,1.01214,2.5340146,1.000992,3.255218,0.276245,25.312408,1.39777202,-2.08616727
1935061,0.975806,-0.99631918,1.00549,2.499993,0.986807,1.47468061,1.011163,2.28742957,1.001746,4.209283,0.273511,25.040961,1.02531239,-2.47099979
1935108,0.975433,-1.08676049,1.004126,2.164552,0.98436,0.8746028,1.011572,2.39065708,1.002762,5.495532,0.274011,25.090646,1.2899492,-1.96136329
1935132,0.976544,-0.81737632,1.007458,2.984019,0.985651,1.19119473,1.013541,2.88761299,1.002215,4.804125,0.276978,25.385117,1.79282427,-2.00857105
1935171,0.975897,-0.97425441,1.004285,2.203575,0.987781,1.71353463,1.011294,2.32049266,1.004523,7.724258,0.275232,25.211827,0.49004037,-2.68778904
1935207,0.973096,-1.65341288,1.00516,2.418947,0.987006,1.52348138,1.010074,2.01257686,1.003052,5.86248,0.276209,25.308773,0.89546562,-3.17689426
1935229,0.972809,-1.72300177,1.004938,2.364166,0.986441,1.38492643,1.011301,2.32225939,1.003274,6.14445,0.273975,25.08701,0.97923957,-3.1079282
1935276,0.97489,-1.2184217,1.003903,2.109771,0.985425,1.13577275,1.011493,2.37071827,1.002359,4.985668,0.277649,25.451767,0.97399825,-2.35419445
1935299,0.977728,-0.53029184,1.007071,2.888715,0.987518,1.64903914,1.01376,2.9428864,1.003439,6.353031,0.278284,25.514781,1.23967586,-2.17933098
1935324,0.975891,-0.97570923,1.005167,2.420448,0.985654,1.19193042,1.012573,2.64329947,1.002704,5.422142,0.274023,25.091857,1.22851758,-2.16763965
1935383,0.973056,-1.66311168,1.005792,2.574286,0.986001,1.27702523,1.011398,2.34674122,1.002606,5.298539,0.273499,25.039749,1.29726077,-2.94013691
1935452,0.975412,-1.09185236,1.005853,2.589294,0.985501,1.15441023,1.011041,2.25663799,1.003125,5.955182,0.278186,25.505087,1.43488377,-2.24626259
1935513,0.975265,-1.12749545,1.004303,2.208077,0.985873,1.24563579,1.011465,2.36365135,1.004034,7.10624,0.277002,25.387541,0.96244121,-2.37313124
1935596,0.977762,-0.52204786,1.005008,2.381426,0.985983,1.27261109,1.012924,2.73188836,1.00376,6.758605,0.278198,25.506299,1.10881491,-1.79465895
1935675,0.974344,-1.35081032,1.004642,2.291375,0.987323,1.60121929,1.012198,2.54865322,1.004483,7.674044,0.276013,25.289384,0.69015571,-2.95202961
1935711,0.972726,-1.74312678,1.007104,2.896969,0.986764,1.46413572,1.012512,2.62790368,1.002917,5.692525,0.276282,25.316044,1.43283328,-3.2072625
1935753,0.972168,-1.87842504,1.005466,2.49399,0.98656,1.4141088,1.010773,2.18899747,1.002933,5.711838,0.276379,25.325738,1.0798812,-3.29253384
1935779,0.971924,-1.93758772,1.007794,3.066566,0.985141,1.06612743,1.010742,2.18117338,1.002228,4.819575,0.273474,25.037326,2.00043857,-3.00371515
1935815,0.972388,-1.82508164,1.008285,3.187385,0.985757,1.21718911,1.013116,2.78034724,1.00162,4.050916,0.273462,25.036114,1.97019589,-3.04227075
1935839,0.978299,-0.39184147,1.005243,2.439209,0.985458,1.14386534,1.013556,2.89139884,1.002423,5.066782,0.272278,24.918568,1.29534366,-1.53570681
1935875,0.976044,-0.93861132,1.004645,2.292125,0.985596,1.17770708,1.010504,2.12110456,1.002682,5.395104,0.273462,25.036114,1.11441792,-2.1163184
1935899,0.974182,-1.39009046,1.004678,2.30038,0.987012,1.52495276,1.011706,2.42447734,1.003662,6.635002,0.278247,25.511146,0.77542724,-2.91504322
1935933,0.976605,-0.80258565,1.005865,2.592296,0.984463,0.89986149,1.011392,2.34522688,1.002768,5.503257,0.275708,25.259088,1.69243451,-1.70244714
1935958,0.976153,-0.91218209,1.006964,2.86245,0.985547,1.16569081,1.013309,2.82905851,1.00162,4.050916,0.274976,25.186379,1.69675919,-2.0778729
1935994,0.977777,-0.51841081,1.004745,2.316889,0.985113,1.05926099,1.012656,2.66424784,1.002203,4.788674,0.275708,25.259088,1.25762801,-1.5776718
1936018,0.974771,-1.24727563,1.006088,2.647077,0.984308,0.86185084,1.010986,2.24275654,1.002203,4.788674,0.273486,25.038538,1.78522616,-2.10912647
1936055,0.975931,-0.96601043,1.004333,2.215581,0.986771,1.46585233,1.010373,2.08804147,1.003274,6.14445,0.273474,25.037326,0.74972867,-2.43186276
1936091,0.97775,-0.5249575,1.007089,2.893217,0.986307,1.35206561,1.011969,2.49085591,1.002786,5.526433,0.275879,25.276054,1.54115139,-1.87702311
1936116,0.976971,-0.71384163,1.006534,2.756639,0.985019,1.03620937,1.013803,2.95373917,1.002371,5.001118,0.274085,25.097917,1.72042963,-1.750051
1936161,0.973019,-1.67208307,1.0065,2.748385,0.985675,1.19708025,1.011981,2.49388459,1.001584,4.004565,0.276074,25.295443,1.55130475,-2.86916332
1936186,0.974966,-1.19999398,1.005511,2.505246,0.987091,1.54432593,1.011615,2.40150985,1.003006,5.804541,0.275037,25.192438,0.96092007,-2.74431991
1936224,0.978259,-0.40154027,1.006177,2.668839,0.984927,1.01364821,1.01297,2.7434983,1.001688,4.135893,0.278272,25.51357,1.65519079,-1.41518848
1936247,0.974185,-1.38936305,1.004416,2.235843,0.987665,1.68508795,1.010565,2.13650035,1.005041,8.380901,0.274976,25.186379,0.55075505,-3.074451
1936284,0.971185,-2.11677305,1.005847,2.587793,0.988742,1.94920066,1.010757,2.18495923,1.003412,6.318268,0.276111,25.299078,0.63859234,-4.06597371
1936308,0.977225,-0.65225425,1.005148,2.415945,0.986069,1.29370087,1.013873,2.97140647,1.005057,8.400214,0.275403,25.228793,1.12224413,-1.94595512
1936351,0.976712,-0.77664136,1.005868,2.593046,0.985382,1.12522786,1.010754,2.18420206,1.00152,3.92345,0.277234,25.410565,1.46781814,-1.90186922
1936373,0.976193,-0.90248329,1.005267,2.445212,0.98613,1.3086599,1.010977,2.24048503,1.001013,3.282257,0.277051,25.392388,1.1365521,-2.21114319
1936406,0.974911,-1.21332983,1.003989,2.130783,0.985123,1.06171329,1.011301,2.32225939,1.002872,5.634586,0.275647,25.253029,1.06906971,-2.27504312
1936431,0.976511,-0.82537783,1.004944,2.365667,0.985312,1.10806176,1.011914,2.47697446,1.003696,6.67749,0.27489,25.177896,1.25760524,-1.93343959
1936468,0.97294,-1.6912382,1.007053,2.884212,0.985724,1.20909652,1.009564,1.88385796,1.002191,4.773224,0.275867,25.274842,1.67511548,-2.90033472
1936492,0.978686,-0.29800558,1.006958,2.860949,0.986392,1.37291016,1.010022,1.99945258,1.003354,6.244878,0.273706,25.06035,1.48803884,-1.67091574
1936538,0.974673,-1.27103769,1.007706,3.044803,0.985129,1.06318467,1.010956,2.23518484,1.0022,4.784812,0.278259,25.512358,1.98161833,-2.33422236
1936570,0.977701,-0.53683853,1.006583,2.768646,0.987537,1.65369851,1.013623,2.90830897,1.00484,8.125969,0.278308,25.517205,1.11494749,-2.19053704
1936595,0.975546,-1.05936138,1.005975,2.619311,0.985132,1.06392036,1.012738,2.68494382,1.00159,4.01229,0.278259,25.512358,1.55539064,-2.12328174
1936632,0.975915,-0.96988995,1.006412,2.726622,0.984534,0.91727282,1.01196,2.4885844,1.00162,4.050916,0.275781,25.266359,1.80934918,-1.88716277
1936665,0.97247,-1.8051991,1.006363,2.714615,0.986313,1.35353699,1.012323,2.58020197,1.002219,4.807987,0.273499,25.039749,1.36107801,-3.15873609
1936699,0.97337,-1.5869761,1.005756,2.56528,0.985873,1.24563579,1.011563,2.38838557,1.001385,3.753495,0.276831,25.370575,1.31964421,-2.83261189
1936726,0.975558,-1.05645174,1.004651,2.293626,0.983905,0.76302315,1.011475,2.36617525,1.001749,4.213146,0.275366,25.225157,1.53060285,-1.81947489
1936759,0.975674,-1.02832522,1.005093,2.402438,0.985113,1.05926099,1.011508,2.37450412,1.002948,5.731151,0.273462,25.036114,1.34317701,-2.08758621
1936795,0.97366,-1.5166598,1.005911,2.603552,0.985104,1.05705392,1.011996,2.49767044,1.002197,4.780949,0.276611,25.348763,1.54649808,-2.57371372
1936817,0.977087,-0.68571511,1.006872,2.839937,0.985882,1.24784286,1.013437,2.86136443,1.00267,5.379654,0.271643,24.855553,1.59209414,-1.93355797
1936843,0.972687,-1.75258311,1.007049,2.883462,0.985394,1.12817062,1.011816,2.45224024,1.003131,5.962908,0.275134,25.202133,1.75529138,-2.88075373
